val1,val2,val3,val4,best_move,dist_to_id
1.0,-9.0,-9.0,82.0,0.0,8.0
19.0,-6.0,-174.0,55.0,1.0,8.0
19.0,108.0,-174.0,-989.0,2.0,8.0
172.0,51.0,-1575.0,-467.0,3.0,8.0
19.0,-6.0,-174.0,55.0,0.0,8.0
-134.0,51.0,1227.0,-467.0,1.0,8.0
28.0,75.0,-255.0,-683.0,2.0,8.0
1.0,-9.0,-9.0,82.0,3.0,8.0
28.0,-93.0,-255.0,847.0,0.0,8.0
55.0,-9.0,-501.0,82.0,1.0,8.0
1.0,-9.0,-9.0,82.0,2.0,8.0
-35.0,-12.0,318.0,109.0,3.0,8.0
1.0,-15.0,-9.0,136.0,0.0,8.0
37.0,-12.0,-336.0,109.0,1.0,8.0
-26.0,-87.0,237.0,793.0,2.0,8.0
-53.0,-9.0,483.0,82.0,3.0,8.0
-26.0,69.0,237.0,-629.0,0.0,8.0
1.0,-9.0,-9.0,82.0,1.0,8.0
1.0,-3.0,-9.0,28.0,2.0,8.0
-17.0,-6.0,156.0,55.0,3.0,8.0
1.0,-9.0,-9.0,82.0,0.0,8.0
19.0,-6.0,-174.0,55.0,1.0,8.0
1.0,-3.0,-9.0,28.0,2.0,8.0
-17.0,-6.0,156.0,55.0,3.0,8.0
1.0,-9.0,-9.0,82.0,0.0,8.0
19.0,-6.0,-174.0,55.0,1.0,8.0
-17.0,-6.0,156.0,55.0,2.0,8.0
118.0,45.0,-1083.0,-413.0,3.0,8.0
-17.0,96.0,156.0,-881.0,0.0,8.0
-152.0,45.0,1395.0,-413.0,1.0,8.0
-35.0,-111.0,321.0,1018.0,2.0,8.0
-53.0,-6.0,486.0,55.0,3.0,8.0
-35.0,99.0,321.0,-908.0,0.0,8.0
-17.0,-6.0,156.0,55.0,1.0,8.0
-17.0,-108.0,156.0,991.0,2.0,8.0
-188.0,-57.0,1725.0,523.0,3.0,8.0
-17.0,-6.0,156.0,55.0,0.0,8.0
154.0,-57.0,-1413.0,523.0,1.0,8.0
10.0,27.0,-93.0,-251.0,2.0,8.0
1.0,-3.0,-9.0,28.0,3.0,8.0
10.0,-33.0,-93.0,307.0,0.0,8.0
19.0,-3.0,-177.0,28.0,1.0,8.0
1.0,-3.0,-9.0,28.0,2.0,8.0
-17.0,-6.0,156.0,55.0,3.0,8.0
1.0,-9.0,-9.0,82.0,0.0,8.0
19.0,-6.0,-174.0,55.0,1.0,8.0
-8.0,-27.0,75.0,253.0,2.0,8.0
-17.0,-3.0,159.0,28.0,3.0,8.0
-8.0,21.0,75.0,-197.0,0.0,8.0
1.0,-3.0,-9.0,28.0,1.0,8.0
1.0,3.0,-9.0,-26.0,2.0,8.0
1.0,0.0,-6.0,1.0,3.0,8.0
1.0,-3.0,-9.0,28.0,0.0,8.0
1.0,0.0,-12.0,1.0,1.0,8.0
10.0,27.0,-93.0,-251.0,2.0,8.0
1.0,-3.0,-9.0,28.0,3.0,8.0
10.0,-33.0,-93.0,307.0,0.0,8.0
19.0,-3.0,-177.0,28.0,1.0,8.0
1.0,-3.0,-9.0,28.0,2.0,8.0
-17.0,-6.0,156.0,55.0,3.0,8.0
1.0,-9.0,-9.0,82.0,0.0,8.0
19.0,-6.0,-174.0,55.0,1.0,8.0
-8.0,-27.0,75.0,253.0,2.0,8.0
-17.0,-3.0,159.0,28.0,3.0,8.0
-8.0,21.0,75.0,-197.0,0.0,8.0
1.0,-3.0,-9.0,28.0,1.0,8.0
1.0,3.0,-9.0,-26.0,2.0,8.0
1.0,0.0,-6.0,1.0,3.0,8.0
1.0,-3.0,-9.0,28.0,0.0,8.0
1.0,0.0,-12.0,1.0,1.0,8.0
-71.0,-192.0,666.0,1801.0,2.0,8.0
-8.0,21.0,75.0,-197.0,3.0,8.0
-71.0,234.0,666.0,-2195.0,0.0,8.0
-134.0,21.0,1257.0,-197.0,1.0,8.0
-8.0,21.0,75.0,-197.0,2.0,8.0
127.0,45.0,-1191.0,-422.0,3.0,8.0
-8.0,69.0,75.0,-647.0,0.0,8.0
-143.0,45.0,1341.0,-422.0,1.0,8.0
55.0,186.0,-516.0,-1745.0,2.0,8.0
118.0,21.0,-1107.0,-197.0,3.0,8.0
55.0,-144.0,-516.0,1351.0,0.0,8.0
-8.0,21.0,75.0,-197.0,1.0,8.0
-8.0,-27.0,75.0,253.0,2.0,8.0
-17.0,-3.0,159.0,28.0,3.0,8.0
-8.0,21.0,75.0,-197.0,0.0,8.0
1.0,-3.0,-9.0,28.0,1.0,8.0
-8.0,-27.0,75.0,253.0,2.0,8.0
-17.0,-3.0,159.0,28.0,3.0,8.0
-8.0,21.0,75.0,-197.0,0.0,8.0
1.0,-3.0,-9.0,28.0,1.0,8.0
-17.0,-3.0,159.0,28.0,2.0,8.0
127.0,48.0,-1188.0,-449.0,3.0,8.0
-17.0,99.0,159.0,-926.0,0.0,8.0
-161.0,48.0,1506.0,-449.0,1.0,8.0
-26.0,-81.0,243.0,757.0,2.0,8.0
-35.0,-3.0,327.0,28.0,3.0,8.0
-26.0,75.0,243.0,-701.0,0.0,8.0
-17.0,-3.0,159.0,28.0,1.0,8.0
-17.0,-105.0,159.0,982.0,2.0,8.0
-179.0,-54.0,1674.0,505.0,3.0,8.0
-17.0,-3.0,159.0,28.0,0.0,8.0
145.0,-54.0,-1356.0,505.0,1.0,8.0
73.0,192.0,-684.0,-1799.0,2.0,8.0
-8.0,-27.0,75.0,253.0,3.0,8.0
73.0,-246.0,-684.0,2305.0,0.0,8.0
154.0,-27.0,-1443.0,253.0,1.0,8.0
-8.0,-27.0,75.0,253.0,2.0,8.0
-17.0,-3.0,159.0,28.0,3.0,8.0
-8.0,21.0,75.0,-197.0,0.0,8.0
1.0,-3.0,-9.0,28.0,1.0,8.0
-89.0,-294.0,834.0,2755.0,2.0,8.0
-170.0,-27.0,1593.0,253.0,3.0,8.0
